job_id,title,role,location,industry,posted_date,skill
J128,Technical Support Engineer,Technical Support,Pune,EdTech,2026-03-25,PowerShell
J128,Technical Support Engineer,Technical Support,Pune,EdTech,2026-03-25,Git
J128,Technical Support Engineer,Technical Support,Pune,EdTech,2026-03-25,AWS
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,Node.js
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,JavaScript
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,REST API
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,MongoDB
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,Express.js
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,TypeScript
J129,Node.js Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-30,GraphQL
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,Java
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,Spring Boot
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,SQL
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,PostgreSQL
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,REST API
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,AWS
J130,Java Developer,Backend Developer,Nashik,EdTech,2026-09-06,Kubernetes
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,Docker
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,Kubernetes
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,AWS
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,Linux
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,Git
J131,Site Reliability Engineer,Cloud / DevOps,Mumbai,HealthTech,2026-04-18,Azure
J132,QA Automation Engineer,QA / Test Automation,Nashik,E-commerce,2026-04-05,Java
J132,QA Automation Engineer,QA / Test Automation,Nashik,E-commerce,2026-04-05,Python
J132,QA Automation Engineer,QA / Test Automation,Nashik,E-commerce,2026-04-05,Git
J132,QA Automation Engineer,QA / Test Automation,Nashik,E-commerce,2026-04-05,CI/CD
J132,QA Automation Engineer,QA / Test Automation,Nashik,E-commerce,2026-04-05,Docker
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,Java
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,Spring Boot
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,SQL
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,REST API
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,FastAPI
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,AWS
J133,Backend Developer,Backend Developer,Nagpur,Manufacturing Technology,2026-09-07,Jenkins
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,Java
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,Spring Boot
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,REST API
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,PostgreSQL
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,Jenkins
J134,Senior Backend Developer,Backend Developer,Pune,IT Services,2026-06-16,Git
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,AWS
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Linux
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Docker
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Terraform
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Azure
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Kubernetes
J135,Cloud Engineer,Cloud / DevOps,Pune,E-commerce,2026-05-08,Git
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,React
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,JavaScript
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,Node.js
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,REST API
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,SQL
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,Git
J136,Full Stack Developer,Full Stack Developer,Pune,IT Services,2026-09-13,AWS
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,Java
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,Spring Boot
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,SQL
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,PostgreSQL
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,AWS
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,Docker
J137,Java Developer,Backend Developer,Mumbai,Logistics & Mobility,2026-05-27,Kubernetes
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,Docker
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,Kubernetes
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,AWS
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,Linux
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,Git
J138,Site Reliability Engineer,Cloud / DevOps,Nagpur,Manufacturing Technology,2026-05-21,CI/CD
J139,Data Engineer,Data Engineer,Nagpur,HealthTech,2026-03-20,Python
J139,Data Engineer,Data Engineer,Nagpur,HealthTech,2026-03-20,PostgreSQL
J139,Data Engineer,Data Engineer,Nagpur,HealthTech,2026-03-20,Pandas
J139,Data Engineer,Data Engineer,Nagpur,HealthTech,2026-03-20,Docker
J139,Data Engineer,Data Engineer,Nagpur,HealthTech,2026-03-20,Kubernetes
J140,Java Developer,Backend Developer,Mumbai,IT Services,2026-03-01,Java
J140,Java Developer,Backend Developer,Mumbai,IT Services,2026-03-01,Spring Boot
J140,Java Developer,Backend Developer,Mumbai,IT Services,2026-03-01,SQL
J140,Java Developer,Backend Developer,Mumbai,IT Services,2026-03-01,PostgreSQL
J140,Java Developer,Backend Developer,Mumbai,IT Services,2026-03-01,AWS
J141,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-08-14,Python
J141,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-08-14,Excel
J141,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-08-14,Pandas
J141,Data Analyst,Data Analyst,Nagpur,E-commerce,2026-08-14,Data Visualization
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,Java
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,Spring Boot
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,SQL
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,REST API
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,PostgreSQL
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,GraphQL
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,Kubernetes
J142,Senior Backend Developer,Backend Developer,Nagpur,HealthTech,2026-07-10,Git
J143,Technical Support Engineer,Technical Support,Nashik,SaaS,2026-09-12,Linux
J143,Technical Support Engineer,Technical Support,Nashik,SaaS,2026-09-12,PowerShell
J143,Technical Support Engineer,Technical Support,Nashik,SaaS,2026-09-12,SQL
J143,Technical Support Engineer,Technical Support,Nashik,SaaS,2026-09-12,Git
J143,Technical Support Engineer,Technical Support,Nashik,SaaS,2026-09-12,AWS
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,React
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,Node.js
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,JavaScript
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,REST API
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,SQL
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,Docker
J144,Full Stack Engineer,Full Stack Developer,Nashik,Manufacturing Technology,2026-09-19,AWS
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,HTML
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,CSS
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,JavaScript
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,React
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,Git
J145,Frontend Developer,Frontend Developer,Mumbai,EdTech,2026-03-13,Node.js
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,Python
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,Pandas
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,NumPy
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,Machine Learning
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,Data Analysis
J146,Data Scientist,Data Scientist,Pune,SaaS,2026-07-04,Natural Language Processing
J147,API Developer,Backend Developer,Nashik,SaaS,2026-06-28,REST API
J147,API Developer,Backend Developer,Nashik,SaaS,2026-06-28,Java
J147,API Developer,Backend Developer,Nashik,SaaS,2026-06-28,Spring Boot
J147,API Developer,Backend Developer,Nashik,SaaS,2026-06-28,Node.js
J147,API Developer,Backend Developer,Nashik,SaaS,2026-06-28,FastAPI
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,Java
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,Spring Boot
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,PostgreSQL
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,REST API
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,AWS
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,Kubernetes
J148,Java Developer,Backend Developer,Nagpur,EdTech,2026-09-11,Jenkins
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,Docker
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,Kubernetes
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,AWS
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,Linux
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,Git
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,Azure
J149,Site Reliability Engineer,Cloud / DevOps,Pune,IT Services,2026-09-18,CI/CD
J150,Cloud Engineer,Cloud / DevOps,Mumbai,E-commerce,2026-06-23,AWS
J150,Cloud Engineer,Cloud / DevOps,Mumbai,E-commerce,2026-06-23,Linux
J150,Cloud Engineer,Cloud / DevOps,Mumbai,E-commerce,2026-06-23,Docker
J150,Cloud Engineer,Cloud / DevOps,Mumbai,E-commerce,2026-06-23,CI/CD
J150,Cloud Engineer,Cloud / DevOps,Mumbai,E-commerce,2026-06-23,Azure
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,Java
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,Spring Boot
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,SQL
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,Node.js
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,PostgreSQL
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,Git
J151,Backend Engineer,Backend Developer,Nagpur,EdTech,2026-03-23,GraphQL
J152,Backend Engineer,Backend Developer,Nashik,SaaS,2026-05-21,Java
J152,Backend Engineer,Backend Developer,Nashik,SaaS,2026-05-21,Spring Boot
J152,Backend Engineer,Backend Developer,Nashik,SaaS,2026-05-21,Docker
J152,Backend Engineer,Backend Developer,Nashik,SaaS,2026-05-21,GraphQL
J152,Backend Engineer,Backend Developer,Nashik,SaaS,2026-05-21,PostgreSQL
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,React
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,JavaScript
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,Node.js
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,REST API
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,SQL
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,Docker
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,TypeScript
J153,Full Stack Developer,Full Stack Developer,Nashik,SaaS,2026-09-16,AWS
J154,Data Engineer,Data Engineer,Mumbai,IT Services,2026-08-21,Python
J154,Data Engineer,Data Engineer,Mumbai,IT Services,2026-08-21,PostgreSQL
J154,Data Engineer,Data Engineer,Mumbai,IT Services,2026-08-21,Pandas
J154,Data Engineer,Data Engineer,Mumbai,IT Services,2026-08-21,Docker
J154,Data Engineer,Data Engineer,Mumbai,IT Services,2026-08-21,Kubernetes
J155,BI Analyst,Data Analyst,Mumbai,FinTech,2026-06-11,Excel
J155,BI Analyst,Data Analyst,Mumbai,FinTech,2026-06-11,Power BI
J155,BI Analyst,Data Analyst,Mumbai,FinTech,2026-06-11,Data Visualization
J155,BI Analyst,Data Analyst,Mumbai,FinTech,2026-06-11,Pandas
J156,BI Analyst,Data Analyst,Mumbai,Manufacturing Technology,2026-06-30,Excel
J156,BI Analyst,Data Analyst,Mumbai,Manufacturing Technology,2026-06-30,Power BI
J156,BI Analyst,Data Analyst,Mumbai,Manufacturing Technology,2026-06-30,SQL
J156,BI Analyst,Data Analyst,Mumbai,Manufacturing Technology,2026-06-30,Data Visualization
J156,BI Analyst,Data Analyst,Mumbai,Manufacturing Technology,2026-06-30,Git
J157,Product Manager,Product Management,Mumbai,HealthTech,2026-06-13,Excel
J157,Product Manager,Product Management,Mumbai,HealthTech,2026-06-13,Data Analysis
J157,Product Manager,Product Management,Mumbai,HealthTech,2026-06-13,Data Visualization
J157,Product Manager,Product Management,Mumbai,HealthTech,2026-06-13,Python
J157,Product Manager,Product Management,Mumbai,HealthTech,2026-06-13,Git
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,Java
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,Spring Boot
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,PostgreSQL
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,REST API
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,Kubernetes
J158,Java Developer,Backend Developer,Nagpur,Logistics & Mobility,2026-08-27,Jenkins
J159,React Developer,Frontend Developer,Pune,Manufacturing Technology,2026-09-17,React
J159,React Developer,Frontend Developer,Pune,Manufacturing Technology,2026-09-17,JavaScript
J159,React Developer,Frontend Developer,Pune,Manufacturing Technology,2026-09-17,HTML
J159,React Developer,Frontend Developer,Pune,Manufacturing Technology,2026-09-17,CSS
J159,React Developer,Frontend Developer,Pune,Manufacturing Technology,2026-09-17,TypeScript
J160,Backend Engineer,Backend Developer,Nashik,E-commerce,2026-06-28,Java
J160,Backend Engineer,Backend Developer,Nashik,E-commerce,2026-06-28,Spring Boot
J160,Backend Engineer,Backend Developer,Nashik,E-commerce,2026-06-28,SQL
J160,Backend Engineer,Backend Developer,Nashik,E-commerce,2026-06-28,PostgreSQL
J161,Data Analyst,Data Analyst,Nagpur,Manufacturing Technology,2026-04-22,Python
J161,Data Analyst,Data Analyst,Nagpur,Manufacturing Technology,2026-04-22,Excel
J161,Data Analyst,Data Analyst,Nagpur,Manufacturing Technology,2026-04-22,Pandas
J161,Data Analyst,Data Analyst,Nagpur,Manufacturing Technology,2026-04-22,Data Visualization
J161,Data Analyst,Data Analyst,Nagpur,Manufacturing Technology,2026-04-22,NumPy
J162,Technical Support Engineer,Technical Support,Nashik,IT Services,2026-05-23,Linux
J162,Technical Support Engineer,Technical Support,Nashik,IT Services,2026-05-23,PowerShell
J162,Technical Support Engineer,Technical Support,Nashik,IT Services,2026-05-23,SQL
J162,Technical Support Engineer,Technical Support,Nashik,IT Services,2026-05-23,Git
J162,Technical Support Engineer,Technical Support,Nashik,IT Services,2026-05-23,Python
J163,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-08-29,AWS
J163,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-08-29,Linux
J163,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-08-29,Terraform
J163,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-08-29,Azure
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,Excel
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,SQL
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,Data Analysis
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,Data Visualization
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,Power BI
J164,Product Manager,Product Management,Nashik,Manufacturing Technology,2026-04-15,Git
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Docker
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Kubernetes
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,AWS
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Linux
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Git
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Jenkins
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,GCP
J165,DevOps Engineer,Cloud / DevOps,Pune,SaaS,2026-05-09,Azure
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,Python
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,SQL
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,PostgreSQL
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,Pandas
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,Docker
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,Linux
J166,Data Engineer,Data Engineer,Mumbai,IT Services,2026-04-07,Kubernetes
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,Java
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,Python
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,SQL
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,Git
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,CI/CD
J167,QA Automation Engineer,QA / Test Automation,Mumbai,FinTech,2026-05-22,Docker
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,Java
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,Python
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,SQL
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,Git
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,CI/CD
J168,QA Automation Engineer,QA / Test Automation,Mumbai,HealthTech,2026-04-09,PostgreSQL
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,Node.js
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,JavaScript
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,REST API
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,MongoDB
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,Express.js
J169,Node.js Developer,Backend Developer,Mumbai,FinTech,2026-05-21,AWS
J170,Backend Developer,Backend Developer,Nagpur,FinTech,2026-09-05,Java
J170,Backend Developer,Backend Developer,Nagpur,FinTech,2026-09-05,Spring Boot
J170,Backend Developer,Backend Developer,Nagpur,FinTech,2026-09-05,SQL
J170,Backend Developer,Backend Developer,Nagpur,FinTech,2026-09-05,AWS
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,React
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,JavaScript
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,HTML
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,CSS
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,Git
J171,React Developer,Frontend Developer,Nashik,E-commerce,2026-08-07,TypeScript
J172,Backend Engineer,Backend Developer,Pune,FinTech,2026-04-17,Java
J172,Backend Engineer,Backend Developer,Pune,FinTech,2026-04-17,Spring Boot
J172,Backend Engineer,Backend Developer,Pune,FinTech,2026-04-17,REST API
J172,Backend Engineer,Backend Developer,Pune,FinTech,2026-04-17,Jenkins
J172,Backend Engineer,Backend Developer,Pune,FinTech,2026-04-17,GraphQL
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,Python
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,SQL
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,Excel
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,Pandas
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,Data Visualization
J173,Data Analyst,Data Analyst,Pune,IT Services,2026-08-09,Data Analysis
J174,API Developer,Backend Developer,Pune,Logistics & Mobility,2026-09-07,REST API
J174,API Developer,Backend Developer,Pune,Logistics & Mobility,2026-09-07,Java
J174,API Developer,Backend Developer,Pune,Logistics & Mobility,2026-09-07,Spring Boot
J174,API Developer,Backend Developer,Pune,Logistics & Mobility,2026-09-07,PostgreSQL
J175,Product Manager,Product Management,Nagpur,EdTech,2026-09-05,Excel
J175,Product Manager,Product Management,Nagpur,EdTech,2026-09-05,Data Analysis
J175,Product Manager,Product Management,Nagpur,EdTech,2026-09-05,Data Visualization
J175,Product Manager,Product Management,Nagpur,EdTech,2026-09-05,Power BI
J175,Product Manager,Product Management,Nagpur,EdTech,2026-09-05,PostgreSQL
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,React
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,TypeScript
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,JavaScript
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,HTML
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,CSS
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,Git
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,Node.js
J176,Frontend Engineer,Frontend Developer,Pune,E-commerce,2026-03-23,Angular
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,Python
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,Pandas
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,NumPy
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,Machine Learning
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,Natural Language Processing
J177,Data Scientist,Data Scientist,Nagpur,FinTech,2026-09-07,Data Analysis
J178,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-04-27,AWS
J178,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-04-27,Linux
J178,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-04-27,Docker
J178,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-04-27,Terraform
J178,Cloud Engineer,Cloud / DevOps,Nashik,HealthTech,2026-04-27,Azure
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,Python
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,Pandas
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,NumPy
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,Machine Learning
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,Natural Language Processing
J179,Data Scientist,Data Scientist,Mumbai,FinTech,2026-03-02,Deep Learning
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,Linux
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,PowerShell
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,SQL
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,Git
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,AWS
J180,Technical Support Engineer,Technical Support,Nagpur,IT Services,2026-08-23,Docker
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,React
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,Node.js
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,JavaScript
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,REST API
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,SQL
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,Git
J181,Full Stack Engineer,Full Stack Developer,Nashik,IT Services,2026-09-05,AWS
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,React
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,Node.js
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,JavaScript
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,SQL
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,Express.js
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,PostgreSQL
J182,Full Stack Engineer,Full Stack Developer,Nagpur,EdTech,2026-03-10,Git
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,HTML
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,CSS
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,JavaScript
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,React
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,Git
J183,Frontend Developer,Frontend Developer,Nagpur,EdTech,2026-05-07,TypeScript
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,Python
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,SQL
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,Excel
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,Pandas
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,Data Visualization
J184,Data Analyst,Data Analyst,Nagpur,SaaS,2026-03-25,Git
